DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,7,8,NA,NA,NA,NA,37,26,NA
JUNIO,7,9,0.036,NA,NA,NA,48,25,0.010
JUNIO,7,10,0.043,NA,NA,NA,46,23,0.009
JUNIO,7,11,0.049,NA,NA,NA,51,34,0.008
JUNIO,7,12,0.053,NA,NA,NA,53,42,0.008
JUNIO,7,13,0.060,NA,NA,NA,59,44,0.008
JUNIO,7,14,0.064,NA,NA,0.428,52,39,0.009
JUNIO,7,15,0.067,NA,NA,0.422,51,28,0.008
JUNIO,7,16,0.066,0.055,NA,0.415,53,19,0.009
JUNIO,7,17,0.064,0.058,NA,0.394,47,18,0.008
