DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
FEB,12,15,29.21,13.28,NA,23,2.38,147.46,28.24,27.50,784.83
FEB,12,16,27.63,12.73,NA,20,2.31,146.61,29.08,24.34,645.67
FEB,12,17,31.01,12.50,NA,30,2.16,143.60,29.21,23.26,448.25
FEB,12,18,23.66,10.19,NA,35,2.43,270.07,27.90,20.90,184.48
FEB,12,19,7.98,11.68,NA,47,4.35,90.52,24.27,36.22,33.38
FEB,12,20,4.36,3.18,NA,49,6.12,69.63,21.29,46.87,2.02
FEB,12,21,2.00,11.29,NA,37,5.94,73.51,18.93,53.05,2.15
FEB,12,22,2.51,3.21,NA,30,6.31,75.62,16.73,59.26,2.24
FEB,12,23,3.37,2.60,NA,18,5.64,75.82,15.42,62.49,2.33
FEB,13,0,4.43,2.00,NA,14,5.87,78.10,14.42,64.85,2.39
FEB,13,1,4.70,2.12,NA,4,5.33,77.75,13.24,68.40,2.39
FEB,13,2,4.57,2.20,NA,6,4.71,83.35,12.63,70.66,2.45
FEB,13,3,4.33,2.10,NA,8,4.53,83.08,12.14,72.19,2.50
FEB,13,4,7.92,1.55,NA,6,4.30,82.92,11.51,72.71,2.47
FEB,13,5,8.37,1.60,NA,6,4.31,77.33,11.61,70.89,2.52
FEB,13,6,9.07,1.45,NA,7,4.38,84.30,11.45,70.24,2.49
FEB,13,7,13.28,1.50,NA,4,4.45,84.80,10.95,70.89,2.56
FEB,13,8,12.56,1.22,NA,11,4.57,77.70,10.39,72.06,28.34
FEB,13,9,18.11,1.32,NA,10,4.64,76.51,11.53,67.10,131.13
FEB,13,10,22.31,1.46,NA,9,5.28,73.82,13.35,60.37,345.52
FEB,13,11,23.79,1.10,NA,14,5.46,75.97,15.46,53.70,591.54
FEB,13,12,26.05,NA,NA,27,5.02,87.69,17.35,48.98,747.47
FEB,13,13,30.43,NA,NA,19,4.37,80.46,19.86,43.79,850.84
FEB,13,14,35.33,1.72,NA,11,3.38,77.91,22.38,40.05,769.44
FEB,13,15,41.88,2.84,NA,17,2.08,110.05,25.17,35.75,781.84
FEB,13,16,46.70,3.23,NA,26,2.14,204.09,26.96,32.14,604.48
FEB,13,17,47.41,2.74,NA,28,2.64,257.23,26.91,32.03,439.51
FEB,13,18,43.68,2.58,NA,40,3.06,286.44,25.95,33.87,220.08
FEB,13,19,40.88,2.28,NA,39,2.11,267.06,23.15,40.55,15.71
FEB,13,20,33.48,2.91,NA,39,1.73,198.84,22.33,43.25,1.91
FEB,13,21,25.37,3.59,NA,65,2.05,180.06,21.09,51.42,2.01
FEB,13,22,19.08,3.27,NA,49,1.86,226.86,21.10,51.54,2.01
FEB,13,23,23.04,2.91,NA,37,2.15,240.73,20.94,51.03,2.02
FEB,14,0,21.22,3.08,NA,38,1.79,234.37,19.60,54.38,2.10
FEB,14,1,19.51,1.97,NA,32,1.63,217.01,18.79,57.09,2.12
