MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR
MAYO,18.0,1.0,0.039,0.002,0.44,0.006,62.0,13.0,24.082883,2.990878,229.076333,32.4903,622.804333
MAYO,18.0,2.0,0.041,0.001,0.35,0.005,53.0,36.0,22.495917,1.808568,241.683833,38.523883,622.5465
MAYO,18.0,3.0,0.043,0.001,0.33,0.003,22.0,16.0,22.0361,0.454557,179.17686,40.515033,622.080333
MAYO,18.0,4.0,0.021,0.005,0.32,0.016,22.0,18.0,20.919867,1.027735,220.396717,42.661483,622.016333
MAYO,18.0,5.0,0.016,0.003,0.37,0.02,35.0,29.0,19.894467,0.447,232.4569,44.975833,622.3965
MAYO,18.0,6.0,0.009,0.003,0.89,0.027,37.0,25.0,19.788017,0.448188,250.719667,45.245417,622.612333
MAYO,18.0,7.0,0.009,0.004,1.78,0.028,59.0,43.0,19.4698,0.447148,266.162333,47.029067,622.824
MAYO,18.0,8.0,0.013,0.003,1.14,0.025,59.0,30.0,20.800267,0.447,270.745667,44.576367,623.401667
MAYO,18.0,9.0,0.028,0.002,0.69,0.02,56.0,29.0,22.023667,1.252657,280.338333,42.03295,623.513833
MAYO,18.0,10.0,0.035,0.003,0.79,0.024,57.0,26.0,24.86665,0.76807,267.7205,36.619917,623.4345
MAYO,18.0,11.0,0.059,0.002,0.54,0.01,45.0,25.0,26.722633,2.613242,279.2955,33.7913,623.106833
MAYO,18.0,12.0,0.069,0.002,0.5,0.007,34.0,52.0,28.049,3.268318,274.64,31.801067,622.615833
MAYO,18.0,13.0,0.067,0.001,0.58,0.009,34.0,26.0,29.604483,3.197963,252.944167,26.998133,621.977333
MAYO,18.0,14.0,0.068,0.001,0.57,0.009,25.0,22.0,30.968517,2.30589,238.145667,23.323583,621.183667
MAYO,18.0,15.0,0.07,0.001,0.52,0.008,25.0,21.0,31.950567,2.027497,189.068683,20.379967,620.382667
MAYO,18.0,16.0,0.072,0.001,0.5,0.007,25.0,18.0,32.51155,1.91492,208.9325,19.171633,619.601167
MAYO,18.0,17.0,0.072,0.001,0.55,0.008,29.0,18.0,32.358267,1.7468,226.2659,19.377117,619.124833
MAYO,18.0,18.0,0.069,0.001,0.53,0.007,26.0,28.0,32.302617,1.743615,192.5912,17.976583,618.808667
MAYO,18.0,19.0,0.05,0.001,0.47,0.008,29.0,16.0,30.220167,4.716908,287.207583,19.399083,618.895333
MAYO,18.0,21.0,0.042,0.001,0.47,0.011,28.0,23.0,26.196767,3.523897,208.793,32.571517,619.730167
MAYO,18.0,22.0,0.065,0.001,0.34,0.005,40.0,7.0,24.891133,5.760378,279.810167,41.469017,621.147
MAYO,18.0,23.0,0.056,0.002,0.31,0.004,36.0,15.0,22.551,3.8154,174.66,50.354,623.38
MAYO,19.0,0.0,0.039,0.012,0.37,0.009,36.0,24.0,20.962,0.9047,190.41,59.081,624.38
MAYO,19.0,1.0,0.038,0.016,0.41,0.008,28.0,30.0,20.354,1.7527,63.597,61.87,623.43
MAYO,19.0,2.0,0.041,0.037,0.36,0.01,26.0,28.0,20.518,3.0995,102.85,56.934,622.2
MAYO,19.0,3.0,0.04,0.019,0.31,0.007,32.0,33.0,20.044,1.3552,152.75,58.814,622.12
MAYO,19.0,4.0,0.031,0.009,0.34,0.009,20.0,20.0,19.336,0.5472,232.19,63.025,621.86
MAYO,19.0,5.0,0.017,0.006,0.41,0.018,31.0,18.0,18.039,0.7443,273.88,70.364,621.54
MAYO,19.0,6.0,0.007,0.006,0.6,0.028,45.0,23.0,16.8,0.8076,292.93,75.349,621.48
MAYO,19.0,7.0,0.007,0.006,0.88,0.03,132.0,30.0,16.754,1.3523,287.07,74.987,621.55
MAYO,19.0,8.0,0.012,0.007,0.82,0.027,34.0,29.0,18.892,0.7075,291.29,65.385,621.72
MAYO,19.0,9.0,0.035,0.007,0.59,0.017,30.0,35.0,21.316,1.7624,289.61,56.846,621.71
MAYO,19.0,10.0,0.049,0.005,0.69,0.017,32.0,21.0,23.121,2.0774,248.33,49.741,621.69
MAYO,19.0,11.0,0.06,0.004,0.69,0.018,48.0,28.0,24.757,2.0921,250.76,45.445,621.43
MAYO,19.0,12.0,0.071,0.003,0.65,0.015,303.0,22.0,26.617,1.8923,238.89,39.353,620.86
MAYO,19.0,13.0,0.077,0.002,0.58,0.013,516.0,22.0,28.482,2.683,250.51,32.189,619.97
MAYO,19.0,14.0,0.081,0.002,0.57,0.012,30.0,19.0,30.3129,2.703302,256.929517,28.8975,619.1675
MAYO,19.0,15.0,0.073,0.002,0.56,0.01,25.0,23.0,31.779633,2.805065,252.281667,21.5859,618.4075
MAYO,19.0,16.0,0.064,0.001,0.47,0.009,17.0,16.0,33.199917,1.661632,222.496217,14.3553,617.570833
MAYO,19.0,17.0,0.07,0.001,0.46,0.009,20.0,18.0,33.89285,0.86548,207.041733,13.483483,617.006
MAYO,19.0,18.0,0.065,0.001,0.36,0.004,32.0,15.0,32.050067,4.874915,54.913417,15.8422,616.963667
MAYO,19.0,19.0,0.061,0.001,0.38,0.004,26.0,12.0,31.759117,3.22914,58.743117,15.750617,616.899833
MAYO,19.0,20.0,0.046,0.001,0.4,0.008,31.0,18.0,30.1113,1.97861,43.083717,17.239317,617.051667
MAYO,19.0,21.0,0.038,0.002,0.53,0.015,22.0,12.0,28.999283,0.604238,89.476667,18.932617,617.478
MAYO,19.0,22.0,0.031,0.007,0.64,0.019,46.0,16.0,27.493417,2.388533,131.790333,23.423217,618.2525
MAYO,19.0,23.0,0.04,0.005,0.69,0.016,65.0,66.0,27.26285,0.879382,178.280167,23.491517,618.947167
MAYO,20.0,0.0,0.057,0.002,0.62,0.012,55.0,43.0,26.313233,2.305148,224.640667,26.2299,619.187167
MAYO,20.0,1.0,0.062,0.002,0.54,0.009,57.0,44.0,24.425483,1.93988,252.205333,30.630733,619.35
MAYO,20.0,2.0,0.06,0.002,0.5,0.007,61.0,56.0,23.749333,1.448857,232.096667,33.018633,619.230333
MAYO,20.0,3.0,0.055,0.002,0.43,0.006,50.0,46.0,23.0087,2.122957,213.405833,33.301683,618.972833
MAYO,20.0,4.0,0.053,0.002,0.43,0.006,44.0,36.0,21.820388,1.348652,226.532136,35.358738,619.033689
MAYO,20.0,5.0,0.049,0.002,0.43,0.008,46.0,44.0,20.858317,0.447,273.886833,38.15365,619.238
MAYO,20.0,6.0,0.03,0.002,0.59,0.021,50.0,42.0,20.383183,0.447,215.071483,39.920367,619.519167
MAYO,20.0,7.0,0.017,0.003,1.26,0.035,58.0,44.0,20.713667,0.45952,229.034833,39.248283,620.030667
MAYO,20.0,8.0,0.03,0.003,0.97,0.026,66.0,45.0,21.325967,0.651198,208.9065,38.687917,620.285167
MAYO,20.0,9.0,0.042,0.003,0.89,0.021,66.0,47.0,23.147117,1.28325,248.632,36.299,620.496667
MAYO,20.0,10.0,0.059,0.003,0.72,0.015,58.0,45.0,24.553824,2.902622,253.651597,32.092613,620.524538
MAYO,20.0,11.0,0.063,0.002,0.64,0.015,48.0,41.0,26.431824,2.937875,253.224118,25.002529,620.307815
MAYO,20.0,12.0,0.073,0.002,0.53,0.012,33.0,36.0,28.205433,2.54185,242.281167,20.19615,619.791
MAYO,20.0,13.0,0.075,0.001,0.49,0.012,38.0,30.0,30.0847,3.003835,263.574167,17.000617,619.114
MAYO,20.0,14.0,0.076,0.001,0.48,0.011,30.0,27.0,31.576933,2.90415,269.179833,14.718433,618.502
MAYO,20.0,15.0,0.074,0.001,0.45,0.011,24.0,21.0,32.626067,2.211095,241.534983,12.5425,617.93
MAYO,20.0,16.0,0.078,0.001,0.41,0.009,27.0,19.0,33.0886,2.140217,235.825,11.647333,617.347167
MAYO,20.0,17.0,0.077,0.001,0.41,0.01,28.0,26.0,33.663167,1.424862,261.711667,10.665783,617.070667
MAYO,20.0,18.0,0.071,0.001,0.55,0.014,31.0,22.0,33.533085,3.0517,238.631695,11.199559,616.933729
MAYO,20.0,20.0,0.084,0.001,0.67,0.015,56.0,34.0,30.678286,4.07612,235.770924,13.922378,617.519664
MAYO,20.0,21.0,0.059,0.002,0.95,0.027,66.0,36.0,28.528367,3.052723,251.013167,17.186083,618.2345
MAYO,20.0,22.0,0.037,0.003,1.51,0.037,86.0,51.0,27.10225,1.417893,263.053667,19.0865,618.762333
MAYO,20.0,23.0,0.043,0.003,0.97,0.022,100.0,61.0,25.785033,0.826215,278.888333,20.975167,619.419833
MAYO,21.0,0.0,0.037,0.002,0.5,0.017,68.0,72.0,24.621767,1.733613,277.121667,20.796267,619.781667
MAYO,21.0,1.0,0.041,0.002,0.51,0.016,58.0,36.0,23.89075,1.834118,257.440167,23.040567,619.6
MAYO,21.0,2.0,0.043,0.002,0.45,0.011,51.0,37.0,22.323833,0.806727,263.0865,26.175467,619.570833
MAYO,21.0,3.0,0.045,0.001,0.43,0.01,46.0,32.0,21.655017,0.522545,265.029333,27.3933,619.423333
MAYO,21.0,4.0,0.035,0.001,0.51,0.014,48.0,35.0,21.103883,0.455665,260.257833,28.394133,619.6345
MAYO,21.0,5.0,0.035,0.001,0.45,0.011,45.0,39.0,20.1072,0.448113,275.389167,32.48645,620.174333
MAYO,21.0,6.0,0.022,0.001,0.74,0.02,51.0,38.0,19.44321,0.447,304.228824,35.040983,620.563866
MAYO,21.0,7.0,0.011,0.002,1.25,0.031,65.0,46.0,19.277867,0.447,295.052833,37.801533,620.931833
MAYO,21.0,8.0,0.017,0.002,0.92,0.026,57.0,47.0,20.418183,0.447223,264.948218,34.01485,621.424667
MAYO,21.0,9.0,0.037,0.002,0.65,0.016,51.0,36.0,23.3093,0.522545,256.451267,28.149583,621.54
MAYO,21.0,10.0,0.051,0.002,0.71,0.018,48.0,30.0,24.642183,2.341512,256.4655,30.948017,621.637833
MAYO,21.0,11.0,0.071,0.002,0.57,0.011,40.0,36.0,26.6497,2.120073,254.952667,23.78785,621.555167
MAYO,21.0,12.0,0.071,0.001,0.59,0.013,37.0,36.0,28.485917,1.523278,240.028,17.487183,621.312167
MAYO,21.0,13.0,0.08,0.001,0.43,0.007,33.0,28.0,29.817117,2.387502,268.764167,14.207017,620.945667
MAYO,21.0,14.0,0.08,0.001,0.55,0.011,31.0,21.0,31.085847,1.833035,247.182118,14.3384,620.525412
MAYO,21.0,15.0,0.083,0.001,0.56,0.012,35.0,32.0,32.011437,2.030977,231.354225,14.521577,620.086197
MAYO,21.0,16.0,0.087,0.001,0.5,0.01,34.0,31.0,33.015957,1.243977,254.965714,13.637229,619.544857
MAYO,21.0,17.0,0.096,0.001,0.44,0.006,32.0,28.0,33.475058,1.430822,250.848725,12.646116,619.133913
MAYO,21.0,18.0,0.089,0.001,0.52,0.008,37.0,25.0,33.659391,1.356628,265.574783,12.161594,619.043043
MAYO,21.0,19.0,0.086,0.001,0.52,0.011,37.0,25.0,32.974,2.056,279.93,12.702,619.1
MAYO,21.0,20.0,0.055,0.001,0.94,0.029,46.0,30.0,31.456,1.841,255.1,15.792,619.4
MAYO,21.0,21.0,0.044,0.002,0.97,0.03,58.0,36.0,29.569,1.5442,261.82,18.327,619.96
MAYO,21.0,22.0,0.038,0.002,0.95,0.027,68.0,40.0,27.854,0.9393,248.52,20.774,620.42
MAYO,21.0,23.0,0.027,0.003,1.09,0.032,80.0,48.0,25.992,0.7213,265.68,24.272,620.87
MAYO,22.0,0.0,0.033,0.003,0.88,0.022,93.0,69.0,24.844,0.4981,299.65,26.411,621.23
MAYO,22.0,1.0,0.038,0.002,0.71,0.018,86.0,66.0,24.407,0.4471,279.41,27.164,621.29
MAYO,22.0,2.0,0.046,0.001,0.66,0.018,70.0,56.0,24.036,0.6362,238.33,30.209,621.16
MAYO,22.0,3.0,0.047,0.001,0.59,0.013,57.0,41.0,22.895,0.4856,217.68,35.609,621.06
MAYO,22.0,4.0,0.035,0.001,0.54,0.015,52.0,38.0,21.461,0.4587,280.36,39.75,621.14
MAYO,22.0,5.0,0.027,0.001,0.55,0.018,57.0,47.0,20.239,0.447,304.8,35.556,621.44
MAYO,22.0,6.0,0.017,0.001,0.57,0.025,70.0,49.0,18.971,0.533,294.74,40.248,621.66
MAYO,22.0,7.0,0.025,0.001,0.6,0.022,58.0,46.0,19.378,0.447,287.88,43.697,622.1
MAYO,22.0,8.0,0.028,0.002,0.64,0.02,52.0,39.0,20.3,0.5232,298.86,44.19,622.5
MAYO,22.0,9.0,0.044,0.001,0.56,0.014,55.0,45.0,22.65,0.7974,283.64,40.832,622.61
MAYO,22.0,10.0,0.058,0.001,0.55,0.011,49.0,37.0,25.078,0.8038,250.11,36.878,622.81
MAYO,22.0,11.0,0.073,0.001,0.48,0.008,48.0,35.0,27.285,2.3834,271.05,29.092,622.62
MAYO,22.0,12.0,0.079,0.002,0.49,0.008,42.0,38.0,29.644,2.2429,275.24,20.263,622.08
MAYO,22.0,13.0,0.087,0.001,0.47,0.008,37.0,30.0,31.354,1.5305,246.45,15.901,621.47
MAYO,22.0,14.0,0.092,0.003,0.45,0.007,36.0,30.0,32.69,0.6597,212.93,12.693,620.81
MAYO,22.0,15.0,0.101,0.008,0.47,0.007,37.0,29.0,33.682,0.6923,221.52,11.345,620.07
MAYO,22.0,16.0,0.092,0.004,0.52,0.008,34.0,30.0,34.188,0.9521,244.51,9.552,619.4
MAYO,22.0,17.0,0.086,0.001,0.44,0.008,30.0,27.0,34.759583,0.989968,238.755583,7.801183,619.003167
MAYO,22.0,18.0,0.09,0.001,0.42,0.006,34.0,29.0,34.496217,0.816813,269.392333,8.860917,618.8405
MAYO,22.0,19.0,0.073,0.027,0.46,0.01,42.0,32.0,32.778633,3.38014,164.166933,14.854448,619.177
MAYO,22.0,20.0,0.053,0.062,0.5,0.011,97.0,42.0,29.176483,6.190368,87.75105,23.444867,619.894167
MAYO,22.0,21.0,0.054,0.018,0.42,0.01,74.0,41.0,27.145867,4.756047,115.408633,31.89955,620.759667
MAYO,22.0,22.0,0.058,0.011,0.41,0.008,54.0,35.0,25.843217,4.120973,106.495533,35.747967,621.4055
MAYO,22.0,23.0,0.049,0.129,0.67,0.011,40.0,34.0,25.500683,4.279612,81.793917,35.839333,621.845333
MAYO,23.0,0.0,0.044,0.106,0.58,0.011,43.0,30.0,24.4629,5.057995,79.114867,38.2928,621.930833
MAYO,23.0,1.0,0.041,0.051,0.74,0.011,41.0,26.0,23.351433,4.761307,81.812767,43.075567,621.892333
MAYO,23.0,2.0,0.044,0.174,0.53,0.009,31.0,23.0,22.877417,4.259022,77.619717,48.699833,621.579667
MAYO,23.0,3.0,0.039,0.063,0.63,0.01,43.0,29.0,22.032283,4.64073,82.856017,58.14665,621.276167
MAYO,23.0,4.0,0.036,0.067,0.69,0.011,52.0,43.0,21.608267,4.750198,85.8726,62.428233,621.2095
MAYO,23.0,5.0,0.033,0.077,0.63,0.011,62.0,54.0,21.137717,4.219852,85.970033,65.605133,621.311833
MAYO,23.0,6.0,0.03,0.072,0.79,0.012,59.0,68.0,20.628483,3.512943,79.775633,66.733517,621.206
MAYO,23.0,7.0,0.032,0.048,0.51,0.012,54.0,55.0,20.524383,4.037363,77.236133,65.1071,621.474833
MAYO,23.0,8.0,0.034,0.082,0.45,0.011,55.0,52.0,21.445833,4.030995,85.5978,62.375433,621.721667
MAYO,23.0,9.0,0.04,0.048,0.42,0.009,60.0,57.0,22.788533,3.953152,82.793817,57.891,621.8775
MAYO,23.0,10.0,0.044,0.058,0.5,0.017,63.0,46.0,24.858483,2.350248,114.199333,48.9697,621.884333
MAYO,23.0,11.0,0.063,0.038,0.69,0.013,49.0,50.0,26.601667,1.05403,212.083417,40.821183,621.553
MAYO,23.0,12.0,0.077,0.02,0.55,0.008,51.0,52.0,28.334733,1.041288,180.3786,33.62135,620.989333
MAYO,23.0,13.0,0.073,0.005,0.6,0.011,43.0,37.0,29.7631,1.249613,234.16245,28.944817,620.2645
MAYO,23.0,14.0,0.077,0.003,0.65,0.011,41.0,31.0,31.022133,1.273777,230.237533,26.243267,619.4275
MAYO,23.0,15.0,0.08,0.003,0.57,0.01,40.0,36.0,31.6233,1.701557,251.9965,23.649783,618.648167
MAYO,23.0,16.0,0.073,0.002,0.62,0.011,55.0,35.0,31.4769,3.964258,227.820167,25.041,618.044
MAYO,23.0,17.0,0.069,0.002,0.63,0.011,87.0,34.0,30.272667,6.026338,224.539333,28.203083,617.918167
MAYO,23.0,18.0,0.062,0.002,0.66,0.012,47.0,38.0,29.84305,4.62985,241.461333,25.436583,617.8565
MAYO,23.0,19.0,0.056,0.001,0.65,0.012,36.0,34.0,29.338517,4.286722,221.012667,24.287583,617.864667
MAYO,23.0,20.0,0.054,0.017,0.63,0.012,36.0,30.0,28.237833,4.295903,161.91805,29.294,618.48
MAYO,23.0,21.0,0.06,0.045,0.52,0.011,78.0,45.0,23.4416,7.079485,88.51685,47.209017,619.167
MAYO,23.0,22.0,0.054,0.043,0.41,0.012,52.0,32.0,22.160283,7.760767,88.774583,53.695567,619.719833
MAYO,23.0,23.0,0.049,0.047,0.39,0.011,48.0,34.0,21.34675,7.316848,89.425483,56.27285,620.035667
MAYO,24.0,0.0,0.042,0.048,0.34,0.011,36.0,36.0,20.8189,6.3562,86.8155,54.220533,620.1095
MAYO,24.0,1.0,0.042,0.052,0.32,0.011,34.0,31.0,20.409917,5.107545,86.894717,53.784117,619.855333
MAYO,24.0,2.0,0.039,0.072,0.47,0.012,30.0,29.0,20.058267,3.763478,84.813567,54.74905,619.397667
MAYO,24.0,3.0,0.038,0.068,0.34,0.011,28.0,28.0,19.717167,1.840412,90.389017,55.178017,619.059667
MAYO,24.0,4.0,0.036,0.054,0.31,0.011,32.0,31.0,19.597333,0.55136,98.05945,54.966333,618.848333
MAYO,24.0,5.0,0.03,0.094,0.36,0.014,33.0,32.0,18.813383,0.674308,115.5633,57.349867,618.9055
MAYO,24.0,6.0,0.015,0.063,0.64,0.026,38.0,34.0,18.489433,0.45811,254.596133,57.578483,619.023833
MAYO,24.0,7.0,0.008,0.026,1.55,0.03,46.0,23.0,17.727983,0.480998,279.136167,60.828833,619.198
MAYO,24.0,8.0,0.013,0.067,1.21,0.027,59.0,39.0,19.382067,0.447522,248.616667,57.372667,619.555167
MAYO,24.0,9.0,0.028,0.029,0.81,0.023,51.0,40.0,22.058017,0.492632,164.126883,49.4225,619.634
MAYO,24.0,10.0,0.047,0.008,0.7,0.013,50.0,43.0,23.945917,1.283467,233.088833,46.90965,619.581167
MAYO,24.0,11.0,0.061,0.005,0.58,0.01,32.0,30.0,25.738283,2.246563,251.094167,43.554033,619.240167
MAYO,24.0,12.0,0.064,0.003,0.6,0.011,38.0,35.0,27.8739,2.848392,243.6115,31.21905,618.849333
MAYO,24.0,13.0,0.067,0.002,0.64,0.013,41.0,27.0,29.422633,3.581365,243.463167,25.337917,618.308833
MAYO,24.0,14.0,0.071,0.002,0.62,0.01,39.0,29.0,30.501383,3.537445,253.821833,22.029567,617.675167
MAYO,24.0,15.0,0.078,0.002,0.55,0.009,42.0,25.0,31.261417,3.657055,265.1195,19.857467,616.9355
MAYO,24.0,16.0,0.071,0.001,0.57,0.011,32.0,32.0,32.158467,3.529077,242.47,16.1296,616.364333
MAYO,24.0,17.0,0.071,0.001,0.58,0.011,44.0,31.0,32.074883,4.409367,242.479833,15.7645,615.932333
MAYO,24.0,18.0,0.065,0.001,0.63,0.013,35.0,32.0,32.229667,3.609443,249.427833,13.867433,615.814667
MAYO,24.0,19.0,0.062,0.001,0.56,0.012,36.0,23.0,30.726,3.748972,214.043167,18.786067,616.0685
MAYO,24.0,20.0,0.052,0.001,0.59,0.012,66.0,29.0,28.292667,2.990665,158.579833,24.90715,616.605
MAYO,24.0,21.0,0.047,0.077,0.59,0.014,45.0,28.0,27.037533,1.066402,135.001083,28.615367,617.444167
MAYO,24.0,22.0,0.043,0.009,0.62,0.014,53.0,40.0,26.155883,0.836802,191.001167,30.700383,618.064167
MAYO,24.0,23.0,0.039,0.002,0.54,0.012,39.0,30.0,25.346817,0.447,196.5155,32.269583,618.343667
MAYO,25.0,0.0,0.042,0.002,0.44,0.01,31.0,32.0,24.599517,0.600167,226.3185,33.795583,618.6075
MAYO,25.0,1.0,0.02,0.004,0.46,0.023,43.0,25.0,22.63555,0.603948,297.628167,38.899633,618.559833
MAYO,25.0,2.0,0.041,0.002,0.49,0.015,46.0,28.0,22.029967,0.474183,252.133167,40.97115,618.426167
MAYO,25.0,3.0,0.041,0.002,0.39,0.01,44.0,38.0,21.240783,1.46729,241.072333,42.870167,618.4075
MAYO,25.0,4.0,0.04,0.002,0.34,0.006,33.0,29.0,20.614517,0.477815,298.093333,46.599067,618.668
MAYO,25.0,5.0,0.037,0.002,0.41,0.008,37.0,34.0,20.118333,0.447,196.311417,47.2778,618.976667
MAYO,25.0,6.0,0.021,0.002,0.63,0.021,41.0,28.0,19.822867,0.447075,193.584328,49.359633,619.2135
MAYO,25.0,7.0,0.011,0.016,1.45,0.03,58.0,33.0,19.725267,0.44767,215.982083,49.431667,619.688833
MAYO,25.0,8.0,0.016,0.007,1.11,0.028,71.0,49.0,21.266083,0.562917,232.04235,48.544883,620.087167
MAYO,25.0,9.0,0.032,0.003,0.98,0.018,62.0,42.0,22.35585,1.214965,267.594833,48.422867,620.2445
MAYO,25.0,10.0,0.045,0.003,0.71,0.014,49.0,32.0,23.8933,1.582307,241.838333,45.432833,620.446167
MAYO,25.0,11.0,0.057,0.002,0.57,0.011,47.0,37.0,25.480233,1.761017,236.631517,38.24275,620.308333
MAYO,25.0,12.0,0.058,0.001,0.47,0.009,32.0,36.0,27.036483,3.095755,277.006167,23.2907,619.884167
MAYO,25.0,13.0,0.064,0.001,0.49,0.011,28.0,22.0,28.554283,2.402693,265.9895,18.97095,619.412333
MAYO,25.0,14.0,0.066,0.001,0.44,0.008,23.0,19.0,30.122317,2.247682,253.726683,13.362333,618.838167
MAYO,25.0,15.0,0.07,0.001,0.37,0.006,26.0,18.0,31.481283,1.613792,232.33277,10.0953,618.218667
MAYO,25.0,16.0,0.064,0.003,0.42,0.01,17.0,16.0,32.299817,1.496177,225.5881,6.912948,617.617333
MAYO,25.0,17.0,0.066,0.021,0.38,0.009,21.0,17.0,32.959083,1.317623,129.039233,4.696088,617.216
MAYO,25.0,18.0,0.066,0.008,0.5,0.012,27.0,21.0,32.962933,0.931525,202.784283,5.307983,617.125167
MAYO,25.0,19.0,0.062,0.002,0.58,0.015,30.0,20.0,32.423483,1.410042,213.545667,6.20053,617.155833
MAYO,25.0,20.0,0.042,0.002,0.97,0.029,35.0,23.0,31.173117,0.581652,231.199167,7.920795,617.658
MAYO,25.0,21.0,0.022,0.002,1.23,0.041,36.0,25.0,29.8829,0.447,220.761,9.723562,618.085167
MAYO,25.0,22.0,0.01,0.009,1.22,0.047,64.0,30.0,27.651517,1.298205,135.222533,16.1434,618.529
MAYO,25.0,23.0,0.037,0.088,1.06,0.015,83.0,44.0,25.995817,5.241,76.4753,44.783283,619.3825
MAYO,26.0,0.0,0.046,0.258,0.41,0.008,55.0,43.0,25.108733,6.367832,64.183917,51.387867,619.956833
MAYO,26.0,1.0,0.043,0.145,1.13,0.008,67.0,41.0,24.2526,5.066808,64.31765,54.775983,620.294
MAYO,26.0,2.0,0.041,0.117,1.01,0.008,80.0,40.0,23.511533,4.30442,67.236717,56.369633,620.184167
MAYO,26.0,3.0,0.042,0.097,0.62,0.007,45.0,39.0,22.623667,4.308495,64.378817,58.503733,620.0205
MAYO,26.0,4.0,0.045,0.337,0.34,0.005,43.0,36.0,21.911733,5.033328,75.313433,61.01375,620.244
MAYO,26.0,5.0,0.04,0.144,1.0,0.007,40.0,39.0,21.445383,3.833392,69.5473,62.1928,620.479333
MAYO,26.0,6.0,0.032,0.23,1.2,0.011,43.0,39.0,20.998983,3.845322,70.781217,63.847967,621.1085
MAYO,26.0,7.0,0.033,0.08,1.46,0.012,41.0,38.0,21.308933,3.432352,58.528967,62.3298,621.672667
MAYO,26.0,8.0,0.043,0.152,0.48,0.007,44.0,32.0,22.160517,4.724057,70.3327,58.021467,622.155
MAYO,26.0,9.0,0.046,0.116,0.41,0.006,59.0,32.0,23.096767,4.615848,80.30355,55.516817,622.473333
MAYO,26.0,10.0,0.052,0.045,0.51,0.007,48.0,42.0,24.338367,5.331578,86.646633,51.045767,622.439
MAYO,26.0,11.0,0.063,0.039,0.55,0.007,45.0,36.0,26.157433,3.30816,78.371433,45.02985,621.975167
MAYO,26.0,12.0,0.069,0.042,0.48,0.008,52.0,41.0,27.849783,3.10523,102.152133,38.89785,621.5355
MAYO,26.0,13.0,0.072,0.028,0.44,0.01,47.0,40.0,29.683317,3.654468,111.76005,27.26465,620.980833
MAYO,26.0,14.0,0.076,0.035,0.41,0.01,36.0,33.0,31.21235,3.960042,108.028183,21.06495,620.153667
MAYO,26.0,15.0,0.079,0.027,0.38,0.008,41.0,31.0,32.205533,3.316818,105.9012,19.74275,619.384
MAYO,26.0,16.0,0.079,0.033,0.35,0.007,38.0,31.0,32.95025,2.681893,99.490467,17.973583,618.719833
MAYO,26.0,17.0,0.075,0.048,0.41,0.008,43.0,29.0,32.85255,3.702605,92.0166,18.3014,618.2585
MAYO,26.0,18.0,0.066,0.142,0.33,0.006,49.0,30.0,32.371667,4.669243,79.5956,16.338567,618.188
MAYO,26.0,19.0,0.055,0.102,0.52,0.012,43.0,23.0,31.592733,3.526415,91.557117,18.6205,618.467167
MAYO,26.0,20.0,0.048,0.078,0.62,0.009,38.0,32.0,30.45795,4.911655,54.8108,23.762533,619.142833
MAYO,26.0,21.0,0.047,0.005,0.31,0.003,39.0,21.0,28.296783,5.492065,48.337933,35.02805,619.962
MAYO,26.0,22.0,0.043,0.005,0.32,0.003,37.0,22.0,26.43045,5.040368,50.91715,44.34675,620.505333
MAYO,26.0,23.0,0.04,0.103,0.7,0.004,29.0,21.0,25.536033,4.496243,62.193333,48.799267,621.0865
MAYO,27.0,0.0,0.043,0.201,0.33,0.007,36.0,28.0,24.623133,6.233492,76.843233,48.34565,621.580667
MAYO,27.0,1.0,0.044,0.143,0.36,0.007,41.0,23.0,23.70325,5.647215,87.71245,50.299867,621.8785
MAYO,27.0,2.0,0.047,0.206,0.36,0.006,47.0,51.0,22.88745,5.77549,67.091333,54.21725,621.979
MAYO,27.0,3.0,0.04,0.036,0.54,0.005,33.0,28.0,21.8817,2.721005,66.841067,58.461567,621.803167
MAYO,27.0,4.0,0.037,0.049,0.51,0.007,34.0,33.0,21.2109,1.748418,91.6374,61.426083,621.875167
MAYO,27.0,5.0,0.035,0.024,0.31,0.007,41.0,37.0,20.52195,1.484558,64.530467,61.952167,622.028333
MAYO,27.0,6.0,0.032,0.009,0.34,0.007,32.0,27.0,19.85425,2.25642,79.248157,66.273167,621.992833
MAYO,27.0,7.0,0.026,0.007,0.52,0.012,43.0,32.0,19.8298,2.128,67.163167,67.568967,622.310333
MAYO,27.0,8.0,0.036,0.007,0.51,0.007,33.0,35.0,21.21195,3.868283,52.304083,62.723383,622.662
MAYO,27.0,9.0,0.045,0.065,0.43,0.005,35.0,33.0,22.428217,5.541535,68.980767,58.141167,622.923667
MAYO,27.0,10.0,0.048,0.074,0.39,0.007,42.0,36.0,24.074517,4.752937,86.78345,52.364167,623.018333
MAYO,27.0,11.0,0.055,0.043,0.44,0.009,50.0,39.0,25.445667,4.461732,92.99805,46.446533,622.6545
MAYO,27.0,12.0,0.062,0.042,0.44,0.006,46.0,40.0,27.111917,4.175708,82.171817,38.48835,622.032833
MAYO,27.0,13.0,0.056,0.032,0.46,0.005,35.0,35.0,29.345683,3.418433,82.454283,27.641217,621.205333
MAYO,27.0,14.0,0.055,0.026,0.37,0.005,28.0,32.0,30.556333,3.39324,86.169167,23.185767,620.427167
