DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,10,18,30.47,NA,0.32,16.09,29,1.47,208.95,23.91,6.62,623.09,26.59
ENE,10,19,4.67,NA,1.20,42.82,74.07,1.26,282.7,21.48,15.81,623.24,30.91
ENE,10,20,1.6,NA,2.73,43.52,188.01,0.97,299.36,19.4,22.1,623.64,54.08
ENE,10,21,1.6,NA,3.19,42.86,291.22,0.98,282.3,18.08,26.21,624.05,70.16
ENE,10,22,3.21,NA,4.29,41.52,287.13,1.06,134.96,17.17,28.41,624.49,84.49
ENE,10,23,5.31,NA,1.55,37.29,332.39,1.26,110.55,16.04,28.86,624.7,93.59
ENE,11,0,3.36,NA,0.94,32.91,275.18,1.78,148.76,15.28,27.53,624.86,65.32
ENE,11,1,3.87,NA,0.53,30.96,150.24,1.23,146.06,14.04,29.34,624.83,34.13
ENE,11,2,13.59,NA,0.52,28.44,126.04,1.17,98.08,13.56,31.7,624.75,46.62
ENE,11,3,6.26,NA,0.50,25.19,136.43,1.38,137.78,12.75,32.37,624.54,43.34
ENE,11,4,4.15,NA,0.41,25.52,111.95,1.19,109.49,12.37,31.77,624.27,28.2
ENE,11,5,6.29,NA,0.35,22.19,94.9,1.88,92.64,11.72,34.72,624.11,29.82
ENE,11,6,6.07,NA,0.38,21.08,87.35,2,119.11,11.04,36.33,624.05,29.95
ENE,11,7,4.4,NA,0.69,23.72,78.82,2.55,98.02,10.46,37.86,624.14,23.53
ENE,11,8,6.11,NA,0.99,20.91,113.87,2.23,96.9,10.15,39.69,624.54,31.88
ENE,11,9,6.64,NA,1.20,24.86,152.35,2.02,96.81,11.69,37.64,625.17,33.46
ENE,11,10,6.24,NA,1.18,29.72,223.98,1.87,107.29,13.48,36.45,625.65,48.96
ENE,11,11,11.75,NA,0.83,31.36,197.38,2.19,100.74,16.55,31.87,625.71,43.19
ENE,11,12,23.06,NA,0.58,24.32,177.92,2.05,70.17,19.46,26.86,625.29,35.35
ENE,11,13,42.21,NA,0.38,15.62,157.5,1.79,75.44,22.76,21.47,624.51,18.89
ENE,11,14,55.85,NA,0.22,12.27,84.12,1.69,273.4,24.95,18.22,623.59,22.5
ENE,11,15,56.09,NA,0.00,2.38,104.84,2.41,296.84,24.92,12.37,623.02,17.89
ENE,11,16,58.98,NA,0.05,3.15,60.92,2.24,280.83,25.07,12.51,622.63,16.93
ENE,11,17,58.13,NA,0.00,1.7,52.98,2.82,291.23,25.83,11.24,622.33,10.23
ENE,11,18,48.42,NA,0.02,5.99,59.6,2.56,308.87,24.82,12.29,622.28,22.83
