DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
JULIO,16,17,0.051,0.046,0.013,0.815,40,0.003
JULIO,16,18,0.049,0.048,0.013,0.797,38,0.004
JULIO,16,19,0.044,0.049,0.013,0.779,44,0.004
JULIO,16,20,0.03,0.047,0.012,0.767,47,0.006
JULIO,16,21,0.025,0.044,0.011,0.758,50,0.005
JULIO,16,22,0.022,0.04,0.011,0.753,52,0.005
JULIO,16,23,0.021,0.037,0.011,0.751,52,0.004
JULIO,17,0,0.022,0.033,0.01,0.745,48,0.004
JULIO,17,1,0.022,0.029,0.01,0.742,36,0.004
JULIO,17,2,0.021,0.026,0.01,0.739,30,0.004
JULIO,17,3,0.017,0.023,0.009,0.735,28,0.005
