DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,17,2,5.52,1.48,0.902,16.86,61,23
DIC,17,3,4.61,1.52,0.838,17.74,63,24
DIC,17,4,4.10,1.59,0.787,17.07,66,25
DIC,17,5,3.09,1.60,0.769,15.69,67,26
DIC,17,6,2.82,1.63,0.709,19.07,68,26
DIC,17,7,2.61,1.69,0.589,19.19,70,27
DIC,17,8,2.41,1.73,0.578,21.03,70,28
DIC,17,9,2.32,1.79,0.628,22.26,67,28
DIC,17,10,2.68,1.89,0.704,23.67,67,27
DIC,17,11,4.89,1.96,0.730,21.97,69,27
DIC,17,12,9.09,2.06,0.768,16.36,70,27
DIC,17,13,14.79,2.13,0.798,9.73,71,28
DIC,17,14,22.13,2.26,0.798,7.63,72,28
DIC,17,15,30.08,2.40,0.751,7.31,73,29
DIC,17,16,38.27,2.44,0.662,5.81,73,29
DIC,17,17,46.84,2.49,0.569,4.47,74,30
DIC,17,18,54.77,2.51,0.477,4.75,74,31
DIC,17,19,55.74,2.57,0.522,30.35,75,31
DIC,17,20,51.46,2.61,0.721,49.27,78,32
DIC,17,21,45.13,2.68,0.994,44.42,82,33
DIC,17,22,37.73,2.71,1.007,15.71,85,35
DIC,17,23,30.75,2.66,0.985,4.98,85,35
DIC,18,0,23.75,2.62,0.963,2.20,83,33
DIC,18,1,16.44,2.59,0.947,1.14,81,32
DIC,18,2,9.29,2.56,0.927,0.54,79,31
DIC,18,3,7.28,2.51,0.800,0.42,78,30
DIC,18,4,8.42,2.44,0.531,0.30,75,28
DIC,18,5,9.27,2.62,0.212,0.30,73,28
DIC,18,6,9.67,2.96,0.172,2.37,72,27
DIC,18,7,9.09,3.00,0.181,2.29,69,26
DIC,18,8,8.71,2.93,0.200,1.77,66,25
DIC,18,9,8.39,3.02,0.226,3.67,64,23
DIC,18,10,8.49,3.05,0.258,2.63,63,22
DIC,18,11,8.92,2.99,0.289,1.84,61,21
DIC,18,12,9.80,2.89,0.323,1.58,61,21
DIC,18,13,11.36,2.95,0.356,3.10,61,20
